official_book_code,official_book_name,official_unit_code,official_unit_name,official_sort_order,word,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,exchange,detail,audio,example_en_1,example_cn_1,example_en_2,example_cn_2,example_1_source,example_1_license,example_1_matched_form,example_1_tatoeba_en_sentence_id,example_1_tatoeba_cn_sentence_id,example_1_tatoeba_en_url,example_1_tatoeba_cn_url,example_1_tatoeba_en_author,example_1_tatoeba_cn_author,example_1_author_status,example_1_attribution_notes,example_2_source,example_2_license,example_2_matched_form,example_2_tatoeba_en_sentence_id,example_2_tatoeba_cn_sentence_id,example_2_tatoeba_en_url,example_2_tatoeba_cn_url,example_2_tatoeba_en_author,example_2_tatoeba_cn_author,example_2_author_status,example_2_attribution_notes
ielts,雅思词库,all,全部,30,account,ә'kaunt,n. a formal contractual relationship established to provide for regular banking or brokerage or business services\nn. importance or value\nn. a statement of recent transactions and the resulting balance\nn. the quality of taking advantage,"n. 报告, 解释, 估价, 理由, 利润, 算账, 帐目\nvi. 报帐, 解释, 导致, 报偿, 占, 杀死\nvt. 认为\n[计] 帐户, 帐号",,5,1,gk cet4 ky toefl ielts,498,1071,s:accounts/d:accounted/i:accounting/3:accounts/p:accounted,,,I wish I could figure out how to delete my Facebook account.,我希望我能知道如何删除我的Facebook帐号。,We should take into account she is still young.,我们得体谅她年轻。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,account,953727,5414928,https://tatoeba.org/en/sentences/show/953727,https://tatoeba.org/en/sentences/show/5414928,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,account,1964674,1964659,https://tatoeba.org/en/sentences/show/1964674,https://tatoeba.org/en/sentences/show/1964659,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
ielts,雅思词库,all,全部,31,account for,,,对…负有责任；对…做出解释；说明……的原因；导致；（比例）占,,,,toefl ielts,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,32,accountant,ә'kauntәnt,n. someone who maintains and audits business accounts,"n. 会计人员, 会计师\n[经] 会计师, 会计人员",,2,,gk ky toefl ielts,3280,5949,s:accountants,,,Allan was lucky and passed the tax accountant examination.,艾伦很幸运地考过了税务师考试。,Tom is an accountant.,汤姆是个会计师。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,accountant,26623,8936350,https://tatoeba.org/en/sentences/show/26623,https://tatoeba.org/en/sentences/show/8936350,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,accountant,1025092,10193682,https://tatoeba.org/en/sentences/show/1025092,https://tatoeba.org/en/sentences/show/10193682,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
ielts,雅思词库,all,全部,33,accountants,,n someone who maintains and audits business accounts,会计人员,,,,ielts,0,0,0:accountant/1:s,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,34,accounting,ә'kauntiŋ,n. a convincing explanation that reveals basic causes\nn. a system that provides quantitative information about finances\nn. a bookkeeper's chronological list of related debits and credits of a business; forms part of a ledger of accounts,"n. 会计学, 帐单, 清帐\n[计] 帐户处理, 记帐",,2,,toefl ielts,3070,3921,0:account/1:i/i:accounting,,,Do you know accounting?,你懂会计吗？,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,accounting,7841340,844145,https://tatoeba.org/en/sentences/show/7841340,https://tatoeba.org/en/sentences/show/844145,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
ielts,雅思词库,all,全部,35,accumulate,ә'kju:mjuleit,v. collect or gather,"v. 积聚, 堆积",,2,,gk cet4 cet6 ky toefl ielts gre,4997,5083,d:accumulated/i:accumulating/3:accumulates/p:accumulated,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,36,accuracy,'ækjurәsi,n. the quality of being near to the true value\nn. (mathematics) the number of significant figures given in a number,"n. 精确, 正确\n[计] 准确度",,,,gk cet4 cet6 ky toefl ielts gre,3958,4076,s:accuracies,,,I began to doubt the accuracy of his statement.,我开始怀疑他陈述的准确性。,Accuracy is important in arithmetic.,准确性在计算中很重要。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,accuracy,260724,348423,https://tatoeba.org/en/sentences/show/260724,https://tatoeba.org/en/sentences/show/348423,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,accuracy,245171,2819990,https://tatoeba.org/en/sentences/show/245171,https://tatoeba.org/en/sentences/show/2819990,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
ielts,雅思词库,all,全部,37,accurate,'ækjurәt,"a. conforming exactly or almost exactly to fact or to a standard or performing with total accuracy\ns. (of ideas, images, representations, expressions) characterized by perfect conformity to fact or truth; strictly correct","a. 正确的, 精确的\n[经] 准确的, 精确的",,3,1,cet4 cet6 ky toefl ielts gre,2738,2728,,,,Most important of all a clock has to be accurate.,一个时钟最重要的是准确。,"It's not your mother tongue, so your pronunciation will never be accurate.",因为它不是你的母语，你的发音会永远不准。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,accurate,1640906,346195,https://tatoeba.org/en/sentences/show/1640906,https://tatoeba.org/en/sentences/show/346195,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,accurate,9739326,900747,https://tatoeba.org/en/sentences/show/9739326,https://tatoeba.org/en/sentences/show/900747,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
ielts,雅思词库,all,全部,38,accuse,ә'kju:z,v. bring an accusation against; level a charge against,"vt. 指责, 控告, 归咎于\nvi. 指责, 控告",,4,1,gk cet4 cet6 ky toefl ielts gre,1893,2024,d:accused/p:accused/i:accusing/3:accuses,,,You can't accuse him of theft without having proof.,没有证据你们不能指责他偷东西。,Why do you accuse my son?,你为什么指责我儿子？,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,accuse,5069928,1326493,https://tatoeba.org/en/sentences/show/5069928,https://tatoeba.org/en/sentences/show/1326493,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,accuse,16453,471327,https://tatoeba.org/en/sentences/show/16453,https://tatoeba.org/en/sentences/show/471327,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
ielts,雅思词库,all,全部,39,accuser,ә'kju:zә,n. someone who imputes guilt or blame,"n. 控诉者, 指责者\n[法] 原告, 指控人, 控告者",,,,ielts,23013,12584,s:accusers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,40,achieve,ә'tʃi:v,v. to gain with effort,"vt. 完成, 达到\nvi. 如愿以偿",,4,1,zk gk cet4 cet6 ky toefl ielts,592,1152,d:achieved/i:achieving/p:achieved/3:achieves,,,You'll never achieve anything if you don't study harder.,"如果你不更加努力地学习, 你将永远不会有所成就。","No matter how hard I strive, I fail to achieve my parents' requirements.",不管我怎么努力，也达不到父母的要求。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,achieve,30467,780376,https://tatoeba.org/en/sentences/show/30467,https://tatoeba.org/en/sentences/show/780376,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,achieve,717384,717383,https://tatoeba.org/en/sentences/show/717384,https://tatoeba.org/en/sentences/show/717383,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
ielts,雅思词库,all,全部,41,achievement,ә'tʃi:vmәnt,n the action of accomplishing something,"n. 完成, 成就, 功业",,2,1,gk cet4 cet6 toefl ielts,1978,2021,s:achievements,,,The moon landing was a monumental achievement.,登月是一项里程碑式的成就。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,achievement,238850,7832320,https://tatoeba.org/en/sentences/show/238850,https://tatoeba.org/en/sentences/show/7832320,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
ielts,雅思词库,all,全部,42,acid,'æsid,n. any of various water-soluble compounds having a sour taste and capable of turning litmus red and reacting with a base to form a salt\nn. street name for lysergic acid diethylamide\ns. having the characteristics of an acid,"n. 酸, 酸类物质, 尖刻, 迷幻药\na. 酸的, 酸性的, 尖刻的, 敏锐的\n[计] 自动文档互参与索引生成程序",,3,1,gk cet4 cet6 ky toefl ielts,1597,3238,s:acids,,,There is too much acid in this orange.,这个柳橙太酸了。,Acid acts on things which contain metal.,酸性会腐蚀含有金属的物质。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,acid,61294,780066,https://tatoeba.org/en/sentences/show/61294,https://tatoeba.org/en/sentences/show/780066,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,acid,245178,2819996,https://tatoeba.org/en/sentences/show/245178,https://tatoeba.org/en/sentences/show/2819996,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
ielts,雅思词库,all,全部,43,acknowledge,әk'nɒlidʒ,"v. report the receipt of\nv. express obligation, thanks, or gratitude for\nv. accept as legally binding and valid\nv. accept (someone) to be what is claimed or accept his power and authority","vt. 承认, 告知收悉, 答谢, 报偿\n[经] 承认, 答谢, 收到的通知",,3,1,gk cet4 cet6 ky toefl ielts gre,2105,1654,p:acknowledged/d:acknowledged/3:acknowledges/i:acknowledging,,,Acknowledge your own faults before criticizing others.,要批评别人时，先想想自己是否完美无缺。,You should acknowledge your failure.,你应该承认自己的失败。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,acknowledge,4761266,838327,https://tatoeba.org/en/sentences/show/4761266,https://tatoeba.org/en/sentences/show/838327,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,acknowledge,16026,787947,https://tatoeba.org/en/sentences/show/16026,https://tatoeba.org/en/sentences/show/787947,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
