official_book_code,official_book_name,official_unit_code,official_unit_name,official_sort_order,word,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,exchange,detail,audio,example_en_1,example_cn_1,example_en_2,example_cn_2,example_1_source,example_1_license,example_1_matched_form,example_1_tatoeba_en_sentence_id,example_1_tatoeba_cn_sentence_id,example_1_tatoeba_en_url,example_1_tatoeba_cn_url,example_1_tatoeba_en_author,example_1_tatoeba_cn_author,example_1_author_status,example_1_attribution_notes,example_2_source,example_2_license,example_2_matched_form,example_2_tatoeba_en_sentence_id,example_2_tatoeba_cn_sentence_id,example_2_tatoeba_en_url,example_2_tatoeba_cn_url,example_2_tatoeba_en_author,example_2_tatoeba_cn_author,example_2_author_status,example_2_attribution_notes
gk,高考英语词库,all,全部,25,accept,әk'sept,v. consider or hold as true\nv. receive willingly something given or offered\nv. give an affirmative reply to; respond favorably to\nv. react favorably to; consider right and proper,"vt. 接受, 承认, 同意, 相信, 赞成, 承担, 承兑, 采纳, 接纳, 容忍\nvi. 同意",,5,1,zk gk cet4 ky,488,766,d:accepted/p:accepted/i:accepting/3:accepts,,,Many conservative women still can't accept fishnet stockings.,很多保守的女生还是接受不了网袜。,People can accept praise more easily than criticism.,赞扬比批评更容易让人接受。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,accept,6010320,5964232,https://tatoeba.org/en/sentences/show/6010320,https://tatoeba.org/en/sentences/show/5964232,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,accept,6010200,2442133,https://tatoeba.org/en/sentences/show/6010200,https://tatoeba.org/en/sentences/show/2442133,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,26,access,'ækses,n. the right to obtain or make use of or take advantage of something (as services or membership)\nn. a way of entering or leaving\nn. a code (a series of characters or digits) that must be entered in some way (typed or dialed or spoken) to get the use of something (a telephone line or a computer or a local area network etc.)\nn. (computer science) the operation of reading or writing stored information,"n. 通路, 入口, 接近, 进入, 使用权, 发作\nvt. 访问, 存取, 接近, 使用\n[计] 访问, 存取",,3,1,gk cet4 cet6 ky toefl ielts gre,999,1113,d:accessed/i:accessing/3:accesses/s:accesses/p:accessed,,,Any student with an I.D. card has access to the library.,所有持有学生证的学生均可进入图书馆。,The burglar gained access to the house through this door.,窃贼是从这扇门进到屋子里的。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,access,269836,346843,https://tatoeba.org/en/sentences/show/269836,https://tatoeba.org/en/sentences/show/346843,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,access,278629,1438726,https://tatoeba.org/en/sentences/show/278629,https://tatoeba.org/en/sentences/show/1438726,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,27,accessible,әk'sesәbl,a. capable of being reached\ns. capable of being read with comprehension\ns. easily obtained\ns. easy to get along with or talk to; friendly,"a. 易接近的, 可进入的, 可使用的, 易受影响的, 可理解的",,2,,gk cet6 toefl ielts gre,4162,4377,,,,New York is accessible by train from Washington.,从华盛顿乘火车可以到纽约。,Those records are not accessible to the public.,这些记录不对公众开放。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,accessible,35902,795657,https://tatoeba.org/en/sentences/show/35902,https://tatoeba.org/en/sentences/show/795657,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,accessible,48765,779008,https://tatoeba.org/en/sentences/show/48765,https://tatoeba.org/en/sentences/show/779008,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,28,accident,'æksidәnt,n. an unfortunate mishap; especially one causing damage or injury\nn. anything that happens suddenly or by chance without an apparent cause,"n. 意外事件, 机遇, 事故, 次要方面\n[化] 意外事故; 事故",,3,1,zk gk cet4 ky toefl,1187,1707,s:accidents,,,The accident seemed to have something to do with the heavy snow.,事故似乎和厚厚的积雪有关。,The accident arose from a simple mistake.,事故由一个简单的错误产生。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,accident,47099,792796,https://tatoeba.org/en/sentences/show/47099,https://tatoeba.org/en/sentences/show/792796,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,accident,47097,335361,https://tatoeba.org/en/sentences/show/47097,https://tatoeba.org/en/sentences/show/335361,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,29,accommodation,ә.kɒmә'deiʃәn,n. a settlement of differences\nn. in the theories of Jean Piaget: the modification of internal representations in order to accommodate a changing knowledge of reality\nn. living quarters provided for public convenience\nn. the act of providing something (lodging or seat or food) to meet a need,"n. 膳宿, 预订铺位, 适应性调节, 调和, 贷款\n[医] 调节(眼); 适应",,2,1,gk cet4 cet6 ky ielts,2048,5369,s:accommodations,,,Do you offer accommodation?,您提供住宿吗？,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,accommodation,6105414,10752765,https://tatoeba.org/en/sentences/show/6105414,https://tatoeba.org/en/sentences/show/10752765,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
gk,高考英语词库,all,全部,30,accompany,ә'kʌmpәni,v. go or travel along with,"vt. 陪伴, 伴随, 补充, 为...伴奏\nvi. 伴奏, 伴唱",,3,1,gk cet4 cet6 ky toefl ielts gre,1902,2438,d:accompanied/p:accompanied/i:accompanying/3:accompanies,,,She will accompany me on the piano.,她会弹钢琴为我伴奏。,I'll accompany you to the airport.,我陪你去机场吧。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,accompany,308125,902958,https://tatoeba.org/en/sentences/show/308125,https://tatoeba.org/en/sentences/show/902958,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,accompany,18191,619470,https://tatoeba.org/en/sentences/show/18191,https://tatoeba.org/en/sentences/show/619470,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,31,accomplish,ә'kʌmpliʃ,v put in effect\nv to gain with effort,"vt. 完成, 达到, 实现, 使完美",,2,,gk cet4 ky toefl ielts gre,5546,2345,d:accomplished/p:accomplished/i:accomplishing/3:accomplishes,,,He is sure to accomplish his purpose.,他很肯定可以达到目标。,"Without me, you wouldn't accomplish anything.",如果没有我，你什么也做不到。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,accomplish,303065,1067176,https://tatoeba.org/en/sentences/show/303065,https://tatoeba.org/en/sentences/show/1067176,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,accomplish,7763808,9928692,https://tatoeba.org/en/sentences/show/7763808,https://tatoeba.org/en/sentences/show/9928692,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,32,account,ә'kaunt,n. a formal contractual relationship established to provide for regular banking or brokerage or business services\nn. importance or value\nn. a statement of recent transactions and the resulting balance\nn. the quality of taking advantage,"n. 报告, 解释, 估价, 理由, 利润, 算账, 帐目\nvi. 报帐, 解释, 导致, 报偿, 占, 杀死\nvt. 认为\n[计] 帐户, 帐号",,5,1,gk cet4 ky toefl ielts,498,1071,s:accounts/d:accounted/i:accounting/3:accounts/p:accounted,,,I wish I could figure out how to delete my Facebook account.,我希望我能知道如何删除我的Facebook帐号。,We should take into account she is still young.,我们得体谅她年轻。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,account,953727,5414928,https://tatoeba.org/en/sentences/show/953727,https://tatoeba.org/en/sentences/show/5414928,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,account,1964674,1964659,https://tatoeba.org/en/sentences/show/1964674,https://tatoeba.org/en/sentences/show/1964659,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,33,accountant,ә'kauntәnt,n. someone who maintains and audits business accounts,"n. 会计人员, 会计师\n[经] 会计师, 会计人员",,2,,gk ky toefl ielts,3280,5949,s:accountants,,,Allan was lucky and passed the tax accountant examination.,艾伦很幸运地考过了税务师考试。,Tom is an accountant.,汤姆是个会计师。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,accountant,26623,8936350,https://tatoeba.org/en/sentences/show/26623,https://tatoeba.org/en/sentences/show/8936350,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,accountant,1025092,10193682,https://tatoeba.org/en/sentences/show/1025092,https://tatoeba.org/en/sentences/show/10193682,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,34,accumulate,ә'kju:mjuleit,v. collect or gather,"v. 积聚, 堆积",,2,,gk cet4 cet6 ky toefl ielts gre,4997,5083,d:accumulated/i:accumulating/3:accumulates/p:accumulated,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gk,高考英语词库,all,全部,35,accuracy,'ækjurәsi,n. the quality of being near to the true value\nn. (mathematics) the number of significant figures given in a number,"n. 精确, 正确\n[计] 准确度",,,,gk cet4 cet6 ky toefl ielts gre,3958,4076,s:accuracies,,,I began to doubt the accuracy of his statement.,我开始怀疑他陈述的准确性。,Accuracy is important in arithmetic.,准确性在计算中很重要。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,accuracy,260724,348423,https://tatoeba.org/en/sentences/show/260724,https://tatoeba.org/en/sentences/show/348423,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,accuracy,245171,2819990,https://tatoeba.org/en/sentences/show/245171,https://tatoeba.org/en/sentences/show/2819990,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
